text,sentiment_label,sentiment_score,suicide_label,suicide_score
"your reading this, I just want to let you know..
-Its ok to have a bad day
-Its ok to be sad for a little while
-Its ok to focus on yourself for a little while, instead of others.

It may not feel like it, but there is at least one person in this world that cares about you and would do almost anything for you.

You are enough❤

If you feel like giving up. Don't. Don't ever give up because surviving the storm will be worth seeing the rainbow. There is happiness waiting for you, once you make it past the pain.

If you need to cry, then remember that it's ok to cry and vent to somebody about your problems, for once. If you don't have anybody to vent to, remember that you can always vent to people online or in the comment section right here :)

Scroll down to reach the rainbow :)










🌧🌧




















🌧🌧












































YOU CAN DO IT!❤
















I BELIVE IN YOU❤❤❤

















































🌈🌈
YOU DID IT!❤


I knew you could do it :) Now go and reach your rainbow❤ I believe in you.",1,0.99496990442276,LABEL_0,0.9445112943649292
"Is my heart a finger painting 
You can see it through my eyes 
Even if there blurry with tears 
And hidden behind a disguise 
Can you draw it easily with just a dap of paint 
Recognize the fingerprints made by the classmates 
I miss the running blood that used to drip from my wrists 
It had a comfort color as romantic as it is 
The pain was for comfort and I deny it to this day 
The quietness of my pain made me feel safe 

Thought of while listening. Good tunes ✨",1,0.9966500401496887,LABEL_0,0.999991774559021
U show a smile and be as nice as possible to be perfect for your fam but then when u tell them that your depressed or u wanna die they don't help they just throw it in ur face by putting more pressure on you and making it seem like your the reason why you're depressed but in reality they r the reason,0,0.9977319240570068,LABEL_0,0.9999904632568359
Watching my friends experience the best of life with their other half make me realize how alone i have been my whole life.,1,0.964592456817627,LABEL_0,0.9998500347137451
"I'm afraid of being hurt again for giving everything
=
The most painful fear is the one where everything is given without fear",0,0.6750731468200684,LABEL_1,0.9999887943267822
"I just don't have the will to live anymore but I'm afraid to die
What's wrong with me? 🤦🏻‍♀",0,0.999215841293335,LABEL_1,0.8787621259689331
"Some people even have some friends who ask them to smile but I don't even have...
I only have my bestfriend
But he left me alone....🙃😒
Yes it is hard really very hard to survive without bestfriend but....
........we used to share everything with our bestfriend our smile, trouble,pain,grief🥺
But what if they gonna leave😞
Then with whom u""ll gonna share your tears.. I regert over my foolishness...  
I think that's my fault that I trusted a wrong person 
I planned to stay with u for rest of my life but u broke my heart,trust,
Now I don't even trust on a single soul u gave a bad name to friendship..
I know we are of different gender,casts but what",0,0.98533695936203,LABEL_0,0.587852954864502
she was mostly dating me because she knew it was temporary and it was more of a distraction,0,0.9961064457893372,LABEL_0,0.9993600249290466
"In depression, laugh is real, but smile isn't. Love is real but shallow. Life is real but wished to be unreal.",0,0.8774533867835999,LABEL_1,0.9998859167098999
A fake smile. That's all what it takes to get away from all unwanted pity attentions,0,0.9989495873451233,LABEL_1,0.9999659061431885
*The only hope for the depressed is our playlist+headset=*We*,0,0.9994460940361023,LABEL_0,0.9977989792823792
The worst part is that nobody cares or notices you are slowly losing yourself every day.,0,0.9998002648353577,LABEL_1,0.9988085031509399
The worst thing is that my dad died so I have to put on a fake smile and try not to cry,0,0.9997285008430481,LABEL_0,0.9999955892562866
Back to 2020 Aurora Vibes saved me from falling down like a flower petals thank you so much to aurora vibes for this playlist 💜,1,0.998522937297821,LABEL_0,0.9999955892562866
Depressed people find new songs not fake peoples,1,0.987888514995575,LABEL_0,0.9999960660934448
"This playlist is reminding me with my ex boyfriend 😞
I really miss you josé 😊",1,0.9887300133705139,LABEL_0,0.9999970197677612
"I liked the comments which I felt is real for me, iam feeling like that and I realised not one not ten so many people are there like me 💔",1,0.9979349374771118,LABEL_0,0.9999889135360718
Now I am tired to wearind a fake smile.,0,0.998267650604248,LABEL_1,0.9999849796295166
This playlist must have included lost boy by ruthb,0,0.9954620003700256,LABEL_0,0.9999915361404419
Bro what the hell is this Willy nilly silly hilly billy qilly pilly gilly jilly zilly cilly ass video dawg 💀,0,0.999019980430603,LABEL_0,0.9999958276748657
@Happy ϟ  BRO STAY STRONG AND STAY CALM DONT TALK MUCH LISTIN SONGS AND U WILL BE HEALED,1,0.9944213032722473,LABEL_0,0.9999899864196777
"It's funny how when we were young we'd pretend to cry, now we pretend to be happy...",1,0.9981415271759033,LABEL_0,0.9999582767486572
"For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life.For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord.
But in your hearts revere Christ as Lord. Always be prepared to give an answer to everyone who asks you to give the reason for the hope that you have. But do this with gentleness and respect –",1,0.9996161460876465,LABEL_1,0.989038348197937
"I'm tired of everything, everyone says it will be fine... it will never be fine, the days repeat and repeat and there is no change, why does everyone have to be different? why can't we be equal ?why ?I don't have friends and it's better that way, friends will betray  you maybe not now but in the future they won't be with you anymore, my parents are separated since I was 7 years old, I don't like how I look  every time when I look in the mirror I'm start to cry,at school all my classmates separate from me, my life is like a mess, I could never be happy, and if you are happy later you will return to normal and I wrote this message to consume myself somehow 
whoever reads this, I want to say, take care of yourself 🖤",0,0.9986390471458435,LABEL_1,0.998007595539093
"heii^_^,.
its my birthday  now 🎈(13-Dec-2022)
i'm drunk and feel like sh*t now at 2am💀
it's okay I'm just celebrating it alone every year 🥀",1,0.5027934908866882,LABEL_0,0.9994971752166748
"Everything gets easier by the day but life has less and less meaning too it.
Everything gets  more acceptable  even delusional and nonsense, but suicide keeps increasing.",0,0.998637855052948,LABEL_1,0.9999219179153442
"this song has a 2020 vibe to me, because it was the first time I heard this song it was in 2020 and it was the first song on this channel; And I was going through so many difficult things that today it's impossible to listen to this song and not cry, it's perfect!",1,0.995510458946228,LABEL_0,0.9999969005584717
I felt all those 17 million,1,0.9312021732330322,LABEL_0,0.9999866485595703
"Why it is always easy to say "" never give up "" ......but always always hard to put it in action 🙂",0,0.9853417873382568,LABEL_0,0.9999963045120239
Worst part is when you realize you can't cry it loud anymore,0,0.9995816349983215,LABEL_0,0.9999960660934448
i have been here from last 2years😔❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,0.9303913116455078,LABEL_0,0.9999504089355469
I want my friends more than my family😞😞😞😫😫😩😩😩😭😭😭,1,0.9974884986877441,LABEL_0,0.9999932050704956
some of us have lost our heart too many times a human being could handle...me...others....i love ya guys....dont gotta love me back..i dont wannabe heart broken again....,1,0.7676598429679871,LABEL_1,0.7879615426063538
"I'm too lonely, can we just chat randomly",0,0.9994695782661438,LABEL_0,0.9999969005584717
It hurts once going through a heartbreak Im experiencing it rn but it hurts to much I don't know how to explain it I'm slowly doing better but this helped me to much ty.,1,0.8495007157325745,LABEL_0,0.9999957084655762
Its good to hide feelings right no one cares haha,1,0.9853475093841553,LABEL_0,0.9999682903289795
Today My Birthday is ruined,0,0.9997963309288025,LABEL_0,0.9996026158332825
For anyone who is reading it ..things will get better than this just believe in yourself like I did☺️,0,0.8800545930862427,LABEL_0,0.9467428922653198
Saddest thing is my crush moved on from me😊😢,0,0.9983355402946472,LABEL_0,0.9999967813491821
If something is going on in someone's head u don't no what they r thinking what's on the outside is not always wat they fell like on the inside,0,0.9991061091423035,LABEL_0,0.9999959468841553
My wife thats 6834 years old died 2 months ago and now im extremley emo and sad this is so heartbreaking,0,0.9971094727516174,LABEL_0,0.9999964237213135
2 Am knows my all secrets ....💔,1,0.9986779093742371,LABEL_0,0.9999970197677612
